scraped_date,publish_date,title,company,location,contract_type,education_level,experience_level,key_skills,sector,offer_url,source,min_exp,max_exp,min_education,education_rank,latitude,longitude,coordinates
2026-05-08,2026-05-08,Chauffeur Humanitaire,NOMAD AID,Dakar,CDI,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",Transport,Activités associatives,https://www.emploisenegal.com/offre-emploi-senegal/chauffeur-humanitaire-dakar-1566752,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-07,Chef D’Équipe / Expert Principal International,CPHDA,Dakar,CDD,Bac+5 et plus,Expérience > 10 ans,N/A,Activités associatives,https://www.emploisenegal.com/offre-emploi-senegal/cheffe-equipe-experte-principale-internationale-mauritanie-senegal-mali-guinee,EmploiSénégal,10,15,Bac+5,6,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-26,Commercial Terrain Et Partenariats,NETVOX,Dakar,CDI,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Communication, Développement Commercial, Marketing, Prospection, Vente",Activités associatives,https://www.emploisenegal.com/offre-emploi-senegal/commerciale-terrain-partenariats-secteur-sport-hf-dakar-1545137,EmploiSénégal,0,2,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-31,Assistante De Direction,MOYA TALENT,Étranger,CDI,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Assistanat, Finance, Gestion",Administration publique,https://www.emploisenegal.com/offre-emploi-senegal/assistante-direction-teletravail-1546876,EmploiSénégal,0,1,Bac,1,0.0,0.0,"[0, 0]"
2026-05-08,2026-04-30,Chef De Culture Légumière,AFRICAWORK,Dakar,CDD,"Bac+2, Bac+3, Bac+4 - Bac+5 et plus",Expérience entre 5 ans et 10 ans - Expérience > 10 ans,"Exploitation, Fertigation, Fertilisation, Irrigation, Maintenance, Production, Qualité, Sécurité Alimentaire","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/chef-culture-legumiere-keur-momar-sarr-1561741,EmploiSénégal,5,10,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-27,Cuisinier,MANDARINE DAKAR,Dakar,CDD,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Cuisine, Cuisine Internationale, Hygiène, Maintenance, Normes de Qualité, Production, Qualité, Sécurité, Sécurité Alimentaire, Tourisme","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/cuisiniere-yenne-pres-toubab-dialaw-1564382,EmploiSénégal,0,2,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-09,Responsable D´Exploitation,ATLANTIC MARICULTURE,Dakar,CDI,Bac+4 & Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,"Agroalimentaire, Amélioration Continue, Aquaculture, BPF, Exploitation, Extrusion, Fabrication, Génie Industriel, Gestion de la Production, Gestion de la Qualité, Hygiène, Maintenance, Maintenance Préventive, Management de Production, Normes de Qualité, Procédés, Process, Production, Qualité","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/responsable-exploitation-bokhol-departement-dagana-senegal-1554141,EmploiSénégal,5,10,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-01,Jardinier,BAIMA,Dakar,Freelance,Bac+2,Expérience entre 2 ans et 5 ans,"Maintenance, Production, Qualité","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/jardinier-dakar-mermoz-1549006,EmploiSénégal,2,5,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-18,Commercial De Terrain,HELLO CENTER,Thiès,Temps partiel,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Prospection, Prospection Client, Prospection Commerciale, Vente","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/commercial-terrain-mbour-1540296,EmploiSénégal,0,2,Bac,1,14.7833,-16.9167,"[14.7833, -16.9167]"
2026-05-08,2026-03-18,Commercial De Terrain,HELLO CENTER,Dakar,Temps partiel,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans & Expérience entre 2 ans et 5 ans,"Prospection, Prospection Client, Prospection Commerciale, Vente","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/commercial-terrain-dakar-1540286,EmploiSénégal,0,2,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-13,Directeur Général,VETOSENEGAL,Dakar,CDI,Bac+4 & Bac+5 et plus,Expérience entre 2 ans et 5 ans et plus,"Account Management, Développement du Produit, Gestion, Gestion Commerciale, Gestion d'Équipe, Gestion Stratégique, Leadership, Management, Négociation, Stratégie, Stratégie Commerciale, Vente","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/directeur-general-rufisque-1491316,EmploiSénégal,2,5,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-13,Commercial,VETOSENEGAL,Dakar,CDI,"Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Communication, Comptabilité, Finance, Gestion, Marketing, Vente","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/commercial-rufisque-1491325,EmploiSénégal,0,1,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-10,Éleveur Polyvalent,MANDARINE DAKAR,Dakar,CDD,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Agriculture, Maintenance, Production, Qualité, Tourisme","Agriculture, pêche, aquaculture",https://www.emploisenegal.com/offre-emploi-senegal/eleveur-polyvalent-yenne-1534953,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-08,Responsable Commercial,AFRIKA LEYRI,Dakar,CDD,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Développement Commercial, Gestion Commerciale, Gestion de Portefeuille, Gestion d'Équipe, Négociation, Stratégie Commerciale, Vente",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/responsable-commercial-dakar-1571983,EmploiSénégal,2,5,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-08,Comptable Gestion De Stock,AFRIKA LEYRI,Dakar,CDD,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Comptabilité, Finance, Gestion, Gestion des Inventaires, Inventaire, Processus de Gestion, Techniques de Gestion",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/comptable-gestion-stock-dakar-1571980,EmploiSénégal,2,5,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-05,Conducteur De Ligne D´Extrusion,COMPLEXE AGRO INDUSTRIEL DE TOUBA,Diourbel,CDD,Bac+2,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,"Machines, Maintenance, Production, PVC, Qualité",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/conducteur-ligne-extrusion-touba-1567738,EmploiSénégal,2,5,Bac+2,3,14.65,-16.2333,"[14.65, -16.2333]"
2026-05-08,2026-05-05,Commercial Caissier,BOUTIQUE ESPACE VIANDE,Dakar,Stage,"Bac, Bac+1, Bac+2 & Bac+3",Débutant < 2 ans,"Comptabilité, Finance, Gestion, Gestion Commerciale, Gestion de la Clientèle, Vente",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/commercial-caissier-dakar-1567375,EmploiSénégal,0,2,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-20,National Sales Manager (Fmcg),OPTISTAFF,Dakar,CDI,Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,"Développement Commercial, Gestion d'Équipe, Négociation, Stratégie Commerciale, Techniques de Vente, Vente",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/national-sales-manager-fmcg-dakar-1560253,EmploiSénégal,5,10,Bac+5,6,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-17,Commercial Marketing,AFRIOCEAN SARL,Dakar,CDD,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans,"Merchandising, Négociation, Suivi des Clients, Vente",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/commercial-marketing-diamniadio-1558462,EmploiSénégal,2,5,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-13,Commercial Terrain,CAFE TOUBA CHOUKRAN,Dakar,CDI,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Négociation, Vente",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/commercial-terrain-vente-cafe-liquide-pikine-1555924,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-06,Ingénieur Agricole,TC2I,Fatick,Stage,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Agriculture, Agronomie, Maintenance, Production, Qualité",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/ingenieur-agricole-hf-mbour-1551035,EmploiSénégal,0,1,Avant Bac,0,14.3333,-16.4,"[14.3333, -16.4]"
2026-05-08,2026-03-25,Merchandiser Terrain,MAROCC-FOOD SARL,Dakar,CDD,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Communication, Marketing, Merchandising",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/merchandiser-terrain-dakar-1542923,EmploiSénégal,0,2,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-19,Merchandiser,MAROCC-FOOD SARL,Dakar,CDD,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Communication, Marketing, Merchandising, Vente",Agroalimentaire,https://www.emploisenegal.com/offre-emploi-senegal/merchandiser-dakar-1539999,EmploiSénégal,0,2,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-02,Commercial,HARMONIS,Dakar,CDD,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Animation des Ventes, Communication, Comptabilité, Développement Commercial, Finance, Gestion, Gestion de la Force de Vente, Gestion des Ventes, Marketing, Marketing Commercial, Prospection, Vente","Ameublement, décoration",https://www.emploisenegal.com/offre-emploi-senegal/commercial-dakar-1549580,EmploiSénégal,0,2,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-13,Vendeur(Euse),QUEEN SHOES,Dakar,Statutaire,Qualification avant bac & Bac,Expérience entre 2 ans et 5 ans,"Finance, Gestion, Inventaire, Vente","Ameublement, décoration",https://www.emploisenegal.com/offre-emploi-senegal/vendeureuse-dakar-1492931,EmploiSénégal,2,5,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-06,Business Developer (Vente Téléphonique),WEBTEL,Dakar,CDD,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Communication, CRM, Marketing, Proposition Commerciale, Prospection, Prospection Téléphonique, Télémarketing, Vente","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/business-developer-vente-telephonique-dakar-1569342,EmploiSénégal,2,5,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-04,Interprète Chinois,MBS,Dakar,CDI,"Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Traduction, Transport","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/interprete-chinois-dakar-1562274,EmploiSénégal,2,5,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-30,New And Used Car Sales Manager,DONGBOOK,Dakar,CDI,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Analyse de Marché, Communication, Gestion Commerciale, Marketing, Négociation, Prospection, Techniques de Vente, Transport, Vente","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/new-used-car-sales-manager-dakar-1565378,EmploiSénégal,2,5,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-16,Commercial Vente,WEBTEL,Dakar,CDI,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Communication, Marketing, Négociation, Télémarketing, Vente","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/commerciale-vente-leasing-automobile-loa-lld-dakar-1558277,EmploiSénégal,2,5,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-10,Responsable Des Ventes Et Services Vtc Bilingue (Fr-Ang),SINOTEC,Dakar,CDI,"Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Communication, CRM, Développement Commercial, Gestion des Ventes, Marketing, Négociation, Stratégie Commerciale, Techniques de Vente, Transport, Vente","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/responsable-ventes-services-vtc-bilingue-fr-ang-dakar-1554117,EmploiSénégal,2,5,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-06,Chauffeur Privé / Familial,GTI (Groupe Touba Industrie),Thiès,CDI,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Assistanat, Hôtellerie, Restauration, Secrétariat","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/chauffeur-prive-familial-thies-1550937,EmploiSénégal,2,5,Avant Bac,0,14.7833,-16.9167,"[14.7833, -16.9167]"
2026-05-08,2026-04-03,Responsable Des Ventes De Véhicules Et Partenaires Transport (Fr/Ang),MBS,Dakar,CDI,"Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 5 ans et 10 ans & Expérience > 10 ans,"CRM, Développement Commercial, Gestion des Ventes, Négociation, Stratégie Commerciale, Techniques de Vente, Vente","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/responsable-ventes-vehicules-partenaires-transport-frang-dakar-1550105,EmploiSénégal,5,10,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-02,Chauffeur,URBAN CARS SN SAS,Dakar,Freelance,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",N/A,"Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/chauffeur-dakar-1549047,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-31,Technico-Commercial Pièce De Rechange B2B,AYSAD INDUSTRIES,Dakar,CDD,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Communication, CRM, Facturation, Marketing, Prospection, Prospection Terrain, SEO, Techniques de Vente, Vente","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/technico-commercial-piece-rechange-b2b-dakar-1547391,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-27,Chauffeur-Livreur Polyvalent (Voiture Et Moto),AYSAD INDUSTRIES,Dakar,CDD,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",N/A,"Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/chauffeur-livreur-polyvalent-voiture-moto-dakar-1545835,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-26,Chauffeur Yango,GOCAB,Dakar,Temps partiel,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",N/A,"Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/chauffeur-yango-dakar-1541041,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-25,Commercial Vente Indirecte,WEBTEL,Dakar,CDI,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Prospection, Suivi Commercial, Vente","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/commercial-vente-indirecte-leasing-hf-dakar-1544451,EmploiSénégal,0,2,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-19,Responsable Marketing Et Marque Bilingue (Français-Anglais),MBS,Dakar,CDI,Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,"Communication, Marketing, Médias, Promotion Marketing, Publicité, Transport, Vente","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/responsable-marketing-marque-bilingue-francais-anglais-dakar-1540906,EmploiSénégal,5,10,Bac+5,6,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-19,Technicien Installateur,TRACKING AFRICA,Dakar,Stage,Bac,"Etudiant, jeune diplômé",N/A,"Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/technicien-installateur-dakar-1540833,EmploiSénégal,0,1,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-12,Sales Executive / Manager,SUPERFINE INTERNATIONAL,Dakar,CDI,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Communication, CRM, Marketing, Tracking","Automobile, matériels de transport, réparation",https://www.emploisenegal.com/offre-emploi-senegal/sales-executive-manager-dakar-1494637,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-07,Designer Graphique,INSTAHR,Dakar,CDI,Bac+3,Expérience entre 2 ans et 5 ans,"Design, Publicité","Banque, assurance, finances",https://www.emploisenegal.com/offre-emploi-senegal/designer-graphique-creatifs-publicitaires-dakar-1571210,EmploiSénégal,2,5,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-05,Media Buyer,INSTAHR,Dakar,CDI,"Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans,"Communication, Marketing, Publicité","Banque, assurance, finances",https://www.emploisenegal.com/offre-emploi-senegal/media-buyer-publicite-meta-facebookinstagram-dakar-1569276,EmploiSénégal,2,5,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-12,Gestionnaire De Fonds Commun De Placement,BAOBAB ASSET MANAGEMENT,Dakar,CDI,Bac+4 & Bac+5 et plus,Expérience entre 2 ans et 5 ans et plus,"Asset Management, Comptabilité, Finance, Gestion, Gestion des Investissements, Gestion des Risques, Instruments Financiers, Investissement","Banque, assurance, finances",https://www.emploisenegal.com/offre-emploi-senegal/gestionnaire-fonds-commun-placement-dakar-1536648,EmploiSénégal,2,5,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-11,Directeur Général,AFRICAWORK,Dakar,CDI,"Bac+3, Bac+4 - Bac+5 et plus",Expérience entre 5 ans et 10 ans - Expérience > 10 ans,"Gestion, Gouvernance, Leadership, Management, Stratégie","Banque, assurance, finances",https://www.emploisenegal.com/offre-emploi-senegal/directeur-general-rdc-1535117,EmploiSénégal,5,10,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-06,Plaquiste,SOCIÉTÉ DE PROMOTION ET DE CONSTRUCTION,Dakar,CDD,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,BTP,"BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/plaquiste-rufisque-1570971,EmploiSénégal,0,2,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-05,Magasinier(Ère),CECGB,Étranger,CDI,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",N/A,"BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/magasinierere-international-1567350,EmploiSénégal,0,1,Avant Bac,0,0.0,0.0,"[0, 0]"
2026-05-08,2026-05-05,Comptable Confirmée (Btp),FALLEN GROUP,Dakar,CDI,Bac+4 & Bac+5 et plus,Expérience entre 2 ans et 5 ans et plus,"Comptabilité, Finance, Gestion","BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/comptable-confirmee-btp-dakar-1566830,EmploiSénégal,2,5,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-08,Stagiaire Comptable,SOCIÉTÉ DE PROMOTION ET DE CONSTRUCTION,Dakar,Stage,"Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans & Expérience entre 2 ans et 5 ans,"Comptabilité, Comptabilité Générale, Finance, Gestion","BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/stagiaire-comptable-dakar-1553316,EmploiSénégal,0,2,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-06,Ingénieur Génie Civil,MBS,Dakar,CDI,Bac+4 & Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,"AUTOCAD, Conception AUTOCAD","BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/ingenieur-genie-civil-dakar-1550608,EmploiSénégal,5,10,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-06,Chargée De Marketing Digital,CCB,Dakar,CDD,"Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Communication, Marketing, Marketing Digital","BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/chargee-marketing-digital-dakar-1550583,EmploiSénégal,0,1,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-27,Apporteur D’Affaires Btp,BÂTI CORPORATE,Dakar,Freelance,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","BTP, Domaine du BTP","BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/apporteur-affaires-btp-dakar-1275551,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-24,Ingénieur Génie Civil,CABINET INNOV'ACTIONS,Dakar,CDI,Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,N/A,"BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/ingenieure-genie-civil-dakar-1541392,EmploiSénégal,5,10,Bac+5,6,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-24,Assistante De Direction,CABINET INNOV'ACTIONS,Dakar,CDI,"Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Assistanat, Dossiers, Dossiers Administratifs, Gestion Administrative, POWERPOINT, Secrétariat, Suivi des Dossiers, WORD","BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/assistante-direction-dakar-1541399,EmploiSénégal,2,5,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-19,Contrôleur De Gestion Senior,AFRIKA LEYRI,Dakar,CDI,Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,"Comptabilité, Finance, Gestion","BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/controleur-gestion-senior-dakar-1540422,EmploiSénégal,5,10,Bac+5,6,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-10,Représentant Commercial (Sur Commission),EUROBEND,Dakar,Temps partiel,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 5 ans et 10 ans & Expérience > 10 ans,"Développement Commercial, Prospection, Vente","BTP, construction",https://www.emploisenegal.com/offre-emploi-senegal/representant-commercial-sur-commission-dakar-1533254,EmploiSénégal,5,10,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-08,Télévendeur(Euse),GROUPE TALISO,Dakar,CDD,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Actions Commerciales, Audit de la Communication, Gestion de la Force de Vente, Gestion des Ventes, Télévente, Vente","Centres d´appel, hotline, call center",https://www.emploisenegal.com/offre-emploi-senegal/televendeureuse-dakar-1572440,EmploiSénégal,0,2,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-07,Commercial,RIRI,Dakar,CDI,Bac & Bac+1,Expérience entre 2 ans et 5 ans,"Communication, Marketing des Ventes, Négociation, Service Clients, Vente","Centres d´appel, hotline, call center",https://www.emploisenegal.com/offre-emploi-senegal/commercial-dakar-1569923,EmploiSénégal,2,5,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-06,Aide Comptable,NETVOX,Dakar,CDI,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Banque, Comptabilité, Comptabilité Générale, Facturation, Finance, Formation, Gestion, Gestion de la Trésorerie, Suivi Budgétaire, Suivi Financier, Trésorerie","Centres d´appel, hotline, call center",https://www.emploisenegal.com/offre-emploi-senegal/aide-comptable-hf-dakar-1569404,EmploiSénégal,0,2,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-30,Rédacteur Web Et Contenu Ia,WEBTEL,Dakar,Stage,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","GEMINI, Newsletters, Rédaction","Centres d´appel, hotline, call center",https://www.emploisenegal.com/offre-emploi-senegal/redacteur-web-contenu-ia-dakar-1566474,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-29,Téléconseiller,MILLENIUM PHONING GROUP,Dakar,Statutaire,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus","Communication, Gestion d'Équipe, Vente","Centres d´appel, hotline, call center",https://www.emploisenegal.com/offre-emploi-senegal/teleconseillere-yoff-1566163,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
